lvl0,true,2,2
lvl1,true,106,69
lvl2,true,0,0
lvl3,true,0,0
lvl4,true,0,0
lvl5,true,0,0
lvl6,true,5,0
lvl7,true,0,0
lvl8,true,0,0
lvl9,true,0,0
lvl10,true,0,0
lvl11,true,0,0
